Comanche County	13574	0.000142938822184	0.00102489019034	0.000222485909226	0.00059781796443	0.00155983064696	0.00133244503664	0.000369603784743
Concho County	3779	0	0.000259067357513	0	0	0.000267094017094	0	0
Cooke County	37564	2.74288222064e-05	0.000189727605367	0	0.000291916564938	0.000290130294878	7.8433423096e-05	0.000313332288892
Coryell County	73266	1.33312003413e-05	0.000203351228241	4.09165302782e-05	8.15904702331e-05	0.000234098514163	6.84088110549e-05	0.000111852131482
Cottle County	1731	0	0.000560852495794	0	0	0	0	0
Crane County	3829	0	0	0.000258464719566	0.000262812089356	0	0	0
Crockett County	3875	0.000248385494287	0	0	0	0.000516662361147	0.000259000259	0
Crosby County	6750	0	0.000430848772081	0	0.00059470710675	0	0.00107246820898	0.000308451573103
Culberson County	2738	0	0.000350262697023	0	0	0.000375516334961	0	0.000394477317554
Dallam County	6103	0	0.000161759948237	0	0.000165125495376	0.000657678395265	0	0
Dallas-Fort Worth	5270948	5.95520583904e-05	0.000213321175214	6.61812472146e-05	0.000136368047865	0.000219885022494	0.000172624112544	0.000112116861846
Dawson County	14362	0	0.000336541697516	0.000138715494521	0.000139577081443	0.000142724612859	0	0.000143451441687
DeWitt County	20010	0.0001001001001	0.000249053596334	0.000250287831006	0.00130332347486	0.000349179428343	9.91866693116e-05	0.00100588442388
Deaf Smith County	18299	0.000108137334415	0.000109331438255	0	0.000165170951935	0.000437015186278	0.000164024056862	0.000163979229298
Delta County	5417	0	0.000563168762906	0	0.000185528756957	0.000181488203267	0	0.000182083029862
Dickens County	2644	0.000366434591425	0.000374953130859	0.00037037037037	0	0	0.000387296669249	0.000800961153384
Dimmit County	10033	0	0.000198767640628	0	0.000298003377372	0.00020118700332	0.00010013016922	0
Donley County	3874	0.000261164794986	0	0.000259672812257	0	0.000760070939954	0	0.000519885625162
Duval County	12653	0.00145705521472	0.00225155279503	0.00156936597615	0.000953137410643	0.00127418969499	0.00104409284395	0.00186839967506
Eastland County	18198	0	0.000332981852489	0.00022030071047	0.000110029157727	0.000274167900422	0.000437972188766	0.00016456390565
Ector County	122759	0.000198897774831	0.000862383495307	0.000213461191113	0.000245708295112	0.000437743190661	0.00021712907117	0.00058521617411
Edwards County	1993	0	0.000487804878049	0	0	0	0	0
El Paso County	698076	8.22288723191e-05	0.00016933441357	0.000105917909268	6.90274038793e-05	0.00012936481874	0.00014507205715	0.000184093746626
Erath County	33828	3.02571860817e-05	0.000608439049618	6.00546497313e-05	5.94848611028e-05	0.000233911289144	0.000174109863324	5.66716726644e-05
Falls County	17812	5.40015120423e-05	0.000330505673681	5.60538116592e-05	0.000507042253521	0.000397388589271	0.000458426451206	0.000806451612903
Fannin County	31996	3.19081046586e-05	0.000287530749816	9.49968334389e-05	9.35949833089e-05	0.000217141793591	0.000183784114926	0.000182848784056
Fayette County	22216	0	0.000135281385281	0	0.000134649910233	0.000269154853759	8.95977062987e-05	8.94014572438e-05
Fisher County	4142	0	0	0.000475737392959	0	0.000493705257961	0.000988875154512	0.000250187640731
Floyd County	7257	0	0.000268276324614	0.000274160383825	0	0.000280229788427	0.000143389733295	0.00014626298084
Franklin County	10014	0	0.000104253544621	0.000103917697184	0.000412541254125	0.000608642726719	0.00027512839325	0.000273597811218
Freestone County	18359	0	0.000497127706584	5.45613269315e-05	0.000163550128114	0.000811293201363	0.0006457514933	5.33333333333e-05
Frio County	16171	0	0	0	0.00037078235076	0.000309904549399	6.20655412115e-05	0.000248431774424
Gaines County	14283	0	0.000210674157303	0	7.0651405963e-05	0.000140874832711	6.97495989398e-05	0.000206114737204
Garza County	4916	0	0.000994035785288	0.00080337417152	0	0.0002	0	0.00124275062138
Gillespie County	21967	4.7817147229e-05	9.47912223328e-05	0	0.000226726522469	0.000358310565683	8.82301041115e-05	0.000216038714138
Glasscock County	1312	0	0	0.000748502994012	0	0	0	0.000826446280992
Goliad County	7011	0.000143389733295	0.000857510361584	0.000142653352354	0.000282925449144	0.00114416475973	0.000860091743119	0.00042492917847
Gonzales County	18943	0	0.000161065177709	5.33361779295e-05	0.000105457421566	0.000104733975702	0.000155392106081	0.000312402374258
Gray County	21745	0.000177171457678	0.000814848347669	0	0.000325430032543	0.000659817136394	0	0.000138217000691
Grayson County	114051	7.208116339e-05	0.000284745642057	6.17976040186e-05	9.61672961253e-05	0.000278425503776	0.000155740328958	0.000145511816415
Gregg County	113194	0.000269607182335	0.00176485343654	0.000507162558947	0.00023862129916	0.000562686829611	0.000690680188844	0.000241789936357
Grimes County	24637	8.47170450695e-05	0.000620809535634	0.000284333238556	8.05315079525e-05	0.00048061518744	0.000439191886928	0.000237859266601
Guadalupe County	97298	5.56346804344e-05	0.000162963767722	9.56520814956e-05	0.000124481327801	0.000242465877979	7.82327227921e-05	0.000214080941212
Hale County	35792	5.4676180322e-05	0.00106163044086	0.000423107300011	0.000113199003849	0.000611688817216	0.000112054234249	0.000307933486367
Hall County	3690	0	0	0.000269034167339	0	0.000272405339145	0	0.000277315585136
Hamilton County	8060	0	0	0	0.000619962802232	0.000125439036628	0.000125015626953	0.000371655104063
Hansford County	5184	0	0	0	0	0.00019592476489	0	0
Hardeman County	4457	0.000212089077413	0	0	0	0.000228206298494	0	0
Hardin County	49391	0.000103831377842	0.000186034974575	6.13886103665e-05	0.000244066141924	0.000280977802754	0.000256785051159	9.8578498058e-05
Harrison County	62287	0.000112804976311	0.000594148440762	0.000193632711019	0.000161833247022	0.000160477581282	0.000208329994712	0.000174039617746
Haskell County	5640	0	0.000674877678421	0.000699790062981	0.000178890876565	0.000731127764577	0.000184094256259	0.000188608072425
Hays County	115929	6.05736322979e-05	0.000190741411868	0.000107275035311	0.000146195058607	0.000232859851635	0.000118742281752	0.000105352668056
Hemphill County	3309	0	0	0	0.000305436774588	0.000608642726719	0	0
Henderson County	76421	0.000135976720785	0.000837362577996	0.000213151444101	0.000182455591612	0.000498345238247	0.000369422045579	0.000114195807745
Hidalgo County	628477	5.75416130483e-05	0.000271722516966	9.0459633622e-05	0.000358255724528	0.00054648942296	0.000332756754812	0.00049560225878
Hill County	33829	0.000184128153195	0.000942077432687	0.000149992500375	0.000587595851573	0.000377687391052	0.00023106027785	0.000487119974784
Hockley County	22563	0.000308982564555	0.00172818717596	0.0010191873089	0.000353045013239	0.000754080908446	0.000353857041755	0.000671441360788
Hood County	44710	7.23536647131e-05	0.000164149704531	0.000160509963083	0.000178886876412	0.000196850393701	0.000170932866117	0.000104134124753
Hopkins County	32592	9.37148569287e-05	0.000124327852547	3.09981401116e-05	0.000246343341032	9.12991874372e-05	6.04686318972e-05	0
Houston	4646165	4.51311789791e-05	0.000249702673039	6.29579447533e-05	0.00011723028791	0.000223905558703	0.0001757639847	0.000110098813685
Houston County	22955	8.63595146595e-05	0.000390862503257	0.000173981123048	0.000392567390735	0.000477596387635	0.000131538562722	4.39618411219e-05
Howard County	32627	0.000119585039912	0.00051473037212	0.000212320664867	0.000184037789093	0.000648328239326	0.000280863812258	0.000282034408198
Hudspeth County	3264	0	0.000297796307326	0.000301568154403	0	0.000314070351759	0.000311720698254	0
Hunt County	79978	0.000181983621474	0.00083103201391	0.000150404211318	0.000211996508293	0.000308497248205	0.000417321288295	0.000267591072189
Hutchinson County	22656	8.41644573497e-05	4.3164846549e-05	0	0.000132731616671	0.000719359769805	0.00013698630137	0.00018268176836
Irion County	1725	0	0	0	0	0	0	0.00057372346529
Jack County	8804	0.000228362639872	0	0	0.000113481615978	0.000566251415629	0.000226269940038	0.000224618149146
Jackson County	14177	0.000138782874193	0.000562944198156	0.00035156799325	0.000212494687633	0.000638071605814	0.000495856060069	0.000284515257131
Jasper County	35193	0.000140488901377	0.000252617396918	0.000140944326991	0.000113465520665	0.000399509174443	0.000457077560349	0.000203737120903
Jeff Davis County	2219	0.000897263346792	0	0.000455788514129	0	0.000450856627592	0.000450856627592	0
Jefferson County	247174	0.000111286431402	0.000292971493472	7.65446920285e-05	0.000246726824868	0.000255182637859	0.000349390395014	0.00017014989791
Jim Hogg County	5096	0.000189825360668	0.000776096235933	0.00155369974752	0.00019813750743	0.00158698670899	0.00119284294235	0.00140308679094
Jim Wells County	40132	0.00180331199837	0.00259126015749	0.00212973866854	0.000847711179815	0.00153245340847	0.00216604720998	0.00164615120022
Jones County	19929	0.000193022245814	0.00039751552795	0.000200180162146	5.02234945508e-05	0.000202778059414	0.000255832992223	5.12899420424e-05
Karnes County	15222	0.000194413842266	0.00012994607238	0.000196889151408	0.000131639570855	0.000131665569454	0.000331983268043	0.000132828584711
Kaufman County	81539	8.3238533892e-05	0.000638561108968	0.000167215476435	7.3628666094e-05	0.000425703001206	0.000318659807894	9.79815794631e-05
Kendall County	26433	0	0.000203990045286	7.9497575324e-05	0.000114547537228	0.000184726789079	0.000140889718573	0.000201687451679
Kerr County	45186	4.56298053889e-05	0.000361950005655	0.000223974198172	0.00033420970545	0.000724510406604	0.000390091671543	0.00019130212983
Kimble County	4498	0	0.000222816399287	0	0	0.000443557329785	0.000220361392684	0
Kinney County	3319	0	0.000295595625185	0	0	0	0	0
Kleberg County	31001	0.000761783843834	0.00115647788236	0.000737392196467	0.000289333247605	0.000517899915841	0.000423645962328	0.000819725883665
Knox County	3877	0	0.000496894409938	0	0	0.00026399155227	0	0
La Salle County	5883	0	0	0.000343288705802	0.00051247010591	0.0011862396204	0.000333333333333	0.000505050505051
Lamar County	48898	4.11488766357e-05	0.000350003088263	0.000184331797235	0.000122269318552	0.000305679525585	0.000162952702978	0.000163085579158
Lamb County	14380	0	0.000551648048545	0	6.9094175361e-05	0.00027940765577	0	0.000215084599943
Lampasas County	19111	5.59377971695e-05	0.000275877289782	0.000107095046854	0.000210482003789	0.000742537498144	0.000460428710288	0.000147383935151
Lavaca County	18870	0.000208659363589	0.000583152202725	0.000845353199134	0.000847233253905	0.000745394526674	0.00069318545377	0.000801496126102
Lee County	16102	0	6.24141805018e-05	0	0.000123281760464	0.000494743351886	0.000370119054963	0.000123220996858
Leon County	15828	0.000259285667985	0.000516462233699	0.000126887450831	0.000316095587306	0.000504572690003	0.000558659217877	6.12182430364e-05
Liberty County	73219	0	0.000223335799333	8.18766119458e-05	0.000162725103059	0.000228546845381	0.000214894902962	0.000161138713576
Limestone County	22291	4.53576450311e-05	0.000861873440689	0.000179605765345	0.000134042267995	0.000400160064026	0.000536504672062	0.000133713674452
Live Oak County	11782	8.14332247557e-05	8.27540549487e-05	0.000335514175474	8.55285665412e-05	0.000344530577089	0.000260642919201	0.000351617440225
Llano County	17714	0.000116890707189	0.000171988763401	0	0.000167635225749	0.000335683115139	0.000166870619646	0.000389321468298
Lubbock County	251487	0.000201592166704	0.00103896103896	0.00028133125952	0.000198153997361	0.000636970223608	0.00019916506879	0.000393209048434
Lynn County	6226	0	0.00109187334269	0.000156862745098	0	0.000164989275697	0.000496195831955	0.000330250990753
Madison County	13089	0.000154190116414	0.000438724773326	0.000235460324935	0	0.000688336520076	0.000153338955762	0.000379305113033
Marion County	10881	0	0.000725360413455	0.000182949140139	9.11327804611e-05	0.000369856680536	0.000744255279561	0.000186393289842
Martin County	4529	0	0.000426712182633	0	0.000221092195446	0.000229779411765	0	0.000910539494651
Mason County	3790	0	0	0	0	0.000261028452101	0	0.000518537723619
Matagorda County	37604	5.27064776261e-05	0.000158336412097	0	5.29170525202e-05	0.000266382525306	0.000268125268125	0
Maverick County	48980	8.4489787297e-05	0.000294247462116	2.06726893102e-05	0.000264960052177	0.000342956283161	0.000499251123315	0.000452195112361
McCulloch County	7968	0	0	0	0.000126550240445	0.000250218941574	0.000252302258105	0
McLennan County	219819	5.13814606348e-05	0.000473166364366	9.66441470464e-05	0.000218588193505	0.000310148601634	0.000316948721268	0.000234809383515
Medina County	41202	7.60225026608e-05	0.000275502792596	4.94095558081e-05	0.000194269062652	0.000334440171042	4.72266169213e-05	9.26827007739e-05
Menard County	2261	0	0	0	0	0.000896860986547	0	0
Midland County	118456	7.79389478242e-05	0.000336895208314	0.000119723609496	0.000118703419506	0.00040287045197	6.63894905436e-05	0.0001944374681
Milam County	24703	0.000165023309542	0.000615359369872	0.000160732942217	0.000403518682915	0.000640768922707	0	0.000321944545052
Mills County	5040	0.000390091671543	0.000198373338623	0.000197667523226	0.000200521355524	0.00060036021613	0.000393391030685	0.000200360649169
Mitchell County	9387	0	0.000208790061593	0	0.000214064005138	0.000432853587274	0.000107828337287	0.000433933608158
Montague County	19291	0	5.21349251864e-05	0	5.18322707718e-05	0.000569299244385	0.000257838283828	0.00030612244898
Moore County	19996	0	0.0001982160555	0	5.01756146513e-05	0.0005999700015	0.000353053916377	0.000300375469337
Morris County	13003	7.67459708365e-05	0.000380257053768	0	0.000153303694619	0.000621745550633	0.000389014237921	0.000231320842008
Motley County	1336	0.000693481276006	0.000738552437223	0	0	0	0.000772200772201	0.000778210116732
Nacogdoches County	60245	0.000151908989636	0.000251504837276	0.000319134641225	0.000333639169238	0.000660273022895	0.000686869347638	0.000194729326237
Navarro County	47112	0.000154508332414	0.000717734568707	0.000107185731435	0.000170031880978	0.000377279396353	0.000498121666217	8.17761785992e-05
Newton County	14528	6.64937828313e-05	0.000200762899016	0.000203018203966	0.000136360537261	0.000211074368536	0.000282027779736	0
Nolan County	15017	0.000190476190476	0.000195605398709	6.64628472684e-05	6.66533359995e-05	0.000269215237582	0	0.000274932985085
Nueces County	314940	0.000201022342197	0.000442421133624	0.000335386109266	0.000197967954736	0.000297807628944	0.000406153381148	0.000340882792612
Ochiltree County	9032	0.000111296605454	0	0.000111074086416	0	0	0	0
Oldham County	2132	0.000456204379562	0.000460829493088	0.00046992481203	0	0.00188946622579	0	0.000478927203065
Orange County	83689	0.000153108695396	0.000285276183005	3.57747620978e-05	0.000203390641638	0.00029892149126	0.000227408737283	0.000121710766534
Palo Pinto County	27165	3.69235313665e-05	7.38497895281e-05	3.6974044221e-05	7.37164129593e-05	0.000332459089062	7.3432222059e-05	0.000109051254089
Panola County	22822	0.000131839156229	0.000528331792366	0.000262708524892	0.000218780082261	0.000441169982794	0.000831400691375	0.000216703506263
Parker County	96606	8.96489124466e-05	0.000152771715408	9.58048136596e-05	0.000124078458946	0.000141590056333	0.000138214271611	0.000105219861684
Parmer County	9711	0.000200501253133	0.00010272213662	0	0.00010175010175	0.000102774922919	0.000209665583394	0.000106940434178
Pecos County	16102	0	0.000304673694473	6.1413744396e-05	6.27825213461e-05	0.00018941785579	0	0
Polk County	44541	0.000120273260849	0.000324961700942	9.06433411136e-05	6.65719865081e-05	0.000262536098714	0.000217656277207	0.000194422241904
Presidio County	7431	0	0	0.000134246207545	0.000268024658269	0.000269905533063	0.000132766861391	0.000401552670325
Rains County	10241	0	0.000102923013586	9.93048659384e-05	0.0001924001924	0.000472679145396	0.000279147669117	0
Reagan County	3079	0	0	0	0	0	0	0.000339558573854
Real County	2946	0	0	0	0	0.000343524562006	0.00034566194262	0
Red River County	13763	0.000209981101701	0.000775959367946	0.000359014863215	0.000511359485718	0.00103138352733	0.00126422250316	0.00181200453001
Reeves County	12009	0.000153280196199	0.000315507177788	0	8.32223701731e-05	0.000173070266528	0	0.000179856115108
Refugio County	7613	0.00038338658147	0.000128965695125	0.00039282440749	0.000931222562192	0.000132030631106	0.000265674814028	0
Roberts County	835	0	0	0	0	0.00122549019608	0	0
Robertson County	15873	0	0.000187558612066	6.32751202227e-05	0.000127145581691	0.000253164556962	0.000314287510214	0.000126087504728
Runnels County	10865	8.71459694989e-05	0.000359356751415	0	0.00018634119072	0.00046873535202	0.000280452463307	0
Rusk County	47485	0.000126723974064	0.000696805253489	0.000253282114061	0.000211599906896	0.000315889228177	0.000693219057222	0.000187640730548
Sabine County	10326	0.000191497510532	0.000191883334932	0.000192178341501	0.000290051242386	0.000485625485625	0.00049115913556	0.000294435175189
San Augustine County	8821	0.00011169440411	0.00102319236016	0.0010161454217	0.000905489530277	0.00135838804619	0.0017135023989	0.000687836753411
San Jacinto County	23566	0	0.000263608804534	4.31965442765e-05	0.000126582278481	0.00024775983813	0.000164392569456	0.000123193166886
San Patricio County	67525	0.000163566341021	0.000403744355056	0.00038890717085	0.000134276251007	0.00032519844496	0.000510837042983	0.00036492621192
San Saba County	6059	0.000161264312208	0.000648088139987	0.000660283922086	0	0.00016485328058	0.000167364016736	0.000504880511612
Schleicher County	2824	0	0.00067842605156	0	0	0.00255847953216	0.000727008360596	0
Scurry County	15864	0.00012315270936	0.000444726810673	0	0.000318126868995	0	0.000190246686537	0.000755905511811
Shackelford County	3223	0	0.000605326876513	0	0	0	0.000320615581917	0
Shelby County	25669	0.000316668645846	0.000236751765774	0.000314230723909	0.000309825335967	0.000310607237149	0.000808687615527	0.000153409526732
Sherman County	3050	0	0	0	0	0.000664451827243	0	0.000347463516331
Smith County	183878	3.41890082339e-05	0.000698638781213	4.43208385503e-05	0.000130933611204	0.00022564389096	0.000268521394837	8.74926660559e-05
Somervell County	7199	0.000292825768668	0	0	0.000138236107271	0.00027352297593	0.000269614451335	0
Starr County	57194	9.29298936882e-05	0.000384826827927	5.36701432993e-05	0.000243927936718	0.000527192952621	0.000336371892765	0.000264738488012
Stephens County	9410	0	0.000105853710173	0.000106883283454	0.000213424394408	0	0.000213583938488	0.000106236056518
Sterling County	1317	0	0	0.000734214390602	0	0	0	0
Stonewall County	1468	0.00119260584377	0.000637755102041	0.000678886625933	0.000699300699301	0	0	0
Sutton County	4102	0	0.000495540138751	0	0	0.000972762645914	0.000955566172957	0
Swisher County	7985	0	0.000121477162293	0.000374018202219	0.000125580811252	0.000127161749746	0.000129015610889	0.000259403372244
Taylor County	125720	0.000292566440257	0.000581942252196	0.000391014643099	0.000167692786815	0.000381819049589	0.000269999841177	0.000198493040834
Terry County	12400	0.000236016049091	0.000562972494772	0.000160243570227	0.000644589477077	0.000242718446602	8.19672131148e-05	0.0014744429882
Throckmorton County	1727	0	0	0	0	0.000609756097561	0.000595592614652	0.000585480093677
Titus County	28298	7.11693117928e-05	0.000107403694687	3.56087312609e-05	0.000245786516854	0.00045079409113	3.56798801156e-05	0.000139737991266
Tom Green County	104579	1.92231908575e-05	0.000221494607088	0.000259565468179	0.0001624571161	0.000410340582684	0.000200102910068	0.000103997277162
Trinity County	13995	0.000578871201158	0.000361350003614	0.000787514318442	0.000142592328533	0.000568828213879	0.000353731871242	0.000283366392746
Tyler County	20464	4.79156684236e-05	0.000243391909653	0.00024313153416	0.000147022788532	0.000244092950596	0.00039553050529	0.000148802142751
Upshur County	36642	8.4836830496e-05	0.00117848424479	0.000273657708938	0.000433569086524	0.000431371491737	0.000855775145081	0.000399307866365
Upton County	3164	0	0	0	0	0.000323834196891	0	0.000649561545956
Uvalde County	26301	0	7.69556350764e-05	0	0.000113774271845	0.000417298937785	3.76619463694e-05	0.000301659125189
Val Verde County	46149	6.66548169214e-05	0.000199565390926	8.79681555277e-05	0	2.13101478924e-05	4.2516102974e-05	0.00010590976488
Van Zandt County	50254	0	0.000347428010872	8.01137615414e-05	3.98461936923e-05	0.000312371878722	0.000155775371914	0.000115812229771
Victoria County	84831	0.000809456354828	0.00146459575976	0.000836889129871	0.000764804857099	0.00123271267229	0.00116482921721	0.000446250322944
Walker County	62869	9.71754340503e-05	0.000498232079717	0.000162190216686	0.00012746972594	0.000425552035557	0.000310872775317	0.000109506750309
Waller County	34146	9.13575735428e-05	0.000150561594748	0	0.000115094665362	0.000402924077592	0.000260605183148	0.000171541298568
Ward County	10333	0.000184859968574	9.55657492355e-05	9.6627693497e-05	0.000293973542381	0.000197219209151	0	0.00156770527141
Washington County	30962	0	0.000164219791769	0	3.2405457079e-05	0.000128489287206	6.36395456136e-05	6.29504894401e-05
Webb County	210494	0.000205596332161	0.000650172295658	0.000341238696468	0.000413671117197	0.000481684413341	0.000293898220785	0.000247311590523
Wharton County	40958	0	0.000170806695622	0	4.8828125e-05	0.000220043519718	0.000195742598483	2.44612411634e-05
Wheeler County	4892	0	0	0	0	0.00147617039224	0.000212901852246	0
Wichita County	130216	0.000220379813209	0.000414858064764	0.000207574150099	8.43008774955e-05	0.000290788879621	0.000185464240176	0.000123918616449
Wilbarger County	14164	0	0.000417710944027	0.000140085452126	0	0.000143926309729	0	7.16794495018e-05
Willacy County	20034	0	0.00121120363361	0.000151377535574	0.000201562106324	0.000349842570843	0.000443611987382	0.000391811147027
Wilson County	35127	3.05754295848e-05	6.01286753653e-05	8.82950231039e-05	0.000199982858612	0.000166158958737	8.12677773263e-05	0.000158232020887
Winkler County	6720	0.000141322781232	0.000712859994297	0	0	0.000757920266788	0.00015600624025	0.00249027237354
Wise County	53367	6.07287449393e-05	5.88454522273e-05	5.71984213236e-05	0.000148828902573	0.000751025791325	7.17875089734e-05	1.76435301175e-05
Wood County	39116	2.71201149893e-05	0.000774097109148	0.000105396290051	0.000330385280065	0.000298864315601	0.000345150633598	0.000361759598688
Yoakum County	7242	0	0	0	0	0	0.000137494843943	0.000551343900758
Young County	17699	0	0.000170000566669	0	0.000169080764245	5.65003672524e-05	5.71297989031e-05	0.000280946226892
Zapata County	12711	0	0.000323546064871	7.93273044582e-05	0.000157865656326	0.000234155479238	0.000380778310867	0.000151469251742
Zavala County	11531	0	0.000173130193906	0	0	0.000174703004892	8.70094840338e-05	0.000344679017665
